2014-08-05, 91383, 111492, 129307
2014-08-06, 92375, 111751, 129343
2014-08-07, 92344, 112201, 129314
2014-08-08, 92336, 112741, 129332
2014-08-09, 92083, 112551, 129628
2014-08-10, 91327, 111853, 129590
2014-08-11, 90621, 111192, 128978
2014-08-12, 91743, 111407, 129044
2014-08-13, 92669, 111644, 129136
2014-08-14, 92610, 112258, 129084
2014-08-15, 92577, 112839, 129125
2014-08-16, 92208, 112421, 129385
2014-08-17, 91389, 111741, 129336
2014-08-18, 90802, 111084, 128771
2014-08-19, 91887, 111322, 128924
2014-08-20, 92781, 111519, 128962
2014-08-21, 92740, 112164, 129005
2014-08-22, 92634, 112713, 129055
2014-08-23, 92568, 112635, 129533
2014-08-24, 89687, 111994, 129502
2014-08-25, 87596, 111427, 129213
2014-08-26, 88400, 111531, 129214
2014-08-27, 89249, 111710, 129228
2014-08-28, 88959, 112295, 129278
2014-08-29, 88665, 112830, 129325
2014-08-30, 88248, 112496, 129624
2014-08-31, 87306, 111869, 129551
2014-09-01, 86570, 111318, 128934
2014-09-02, 87232, 111232, 128785
2014-09-03, 88411, 111758, 129121
2014-09-04, 88440, 112557, 129221
2014-09-05, 88505, 113264, 129400
2014-09-06, 88427, 113095, 129628
2014-09-07, 87574, 112561, 129606
2014-09-08, 86905, 112058, 129098
2014-09-09, 88107, 112428, 129322
2014-09-10, 89079, 112651, 129391
2014-09-11, 88970, 113241, 129410
2014-09-12, 88934, 113803, 129494
2014-09-13, 88820, 113699, 130011
2014-09-14, 88021, 113108, 129996
2014-09-15, 87474, 112568, 129406
2014-09-16, 88559, 112807, 129578
2014-09-17, 89562, 113159, 129712
2014-09-18, 89592, 113815, 129852
2014-09-19, 89606, 114420, 129995
2014-09-20, 89407, 114241, 130415
2014-09-21, 88598, 113599, 130421
2014-09-22, 87796, 113094, 129947
2014-09-23, 88847, 111367, 130109
2014-09-24, 89804, 110270, 130245
2014-09-25, 89860, 110795, 130292
2014-09-26, 89761, 111253, 130347
2014-09-27, 89642, 110878, 130784
2014-09-28, 88777, 110078, 130746
2014-09-29, 88115, 109405, 130176
2014-09-30, 89191, 109500, 130336
2014-10-01, 90140, 109691, 130510
2014-10-02, 90617, 110445, 130708
2014-10-03, 90621, 111095, 130938
2014-10-04, 90360, 110843, 131381
2014-10-05, 89512, 110233, 131398
2014-10-06, 88578, 109700, 130827
2014-10-07, 89667, 109945, 131140
2014-10-08, 90636, 110230, 131409
2014-10-09, 90564, 110832, 131470
2014-10-10, 90623, 111505, 131581
2014-10-11, 90462, 111296, 131968
2014-10-12, 89702, 110662, 131946
2014-10-13, 88996, 110118, 131415
2014-10-14, 89943, 110212, 131537
2014-10-15, 90785, 110524, 131734
2014-10-16, 90750, 111378, 131973
2014-10-17, 90819, 112110, 132212
2014-10-18, 90646, 111929, 132579
2014-10-19, 89906, 111303, 132544
2014-10-20, 89255, 110711, 132026
2014-10-21, 90397, 110979, 132232
2014-10-22, 91281, 111077, 132406
2014-10-23, 91204, 111758, 130680
2014-10-24, 91078, 112290, 129464
2014-10-25, 90856, 112189, 129760
2014-10-26, 90127, 111587, 129690
2014-10-27, 89592, 111067, 128972
2014-10-28, 90703, 111298, 129044
2014-10-29, 91640, 111533, 129105
2014-10-30, 91650, 112249, 129132
2014-10-31, 91390, 112746, 129099
2014-11-01, 91083, 112769, 129427
2014-11-02, 90324, 112142, 129419
2014-11-03, 89774, 111546, 128870
2014-11-04, 90800, 111690, 129043
2014-11-05, 91742, 111687, 129204
2014-11-06, 91787, 112387, 129284
2014-11-07, 91710, 112982, 129392
2014-11-08, 91533, 112805, 129827
2014-11-09, 90762, 112233, 129810
2014-11-10, 90117, 111733, 129284
2014-11-11, 91199, 112013, 129481
2014-11-12, 91995, 112054, 129526
2014-11-13, 92154, 112742, 129575
2014-11-14, 92137, 113218, 129720
2014-11-15, 91857, 112796, 130137
2014-11-16, 90906, 112127, 130129
2014-11-17, 90147, 111554, 129576
2014-11-18, 91308, 111943, 129844
2014-11-19, 92122, 112092, 129900
2014-11-20, 92080, 112742, 129930
2014-11-21, 92005, 113281, 129847
2014-11-22, 91889, 113041, 130271
2014-11-23, 91135, 112424, 130251
2014-11-24, 90474, 111845, 129778
2014-11-25, 91379, 111988, 129856
2014-11-26, 92116, 112130, 129879
2014-11-27, 91823, 112626, 129807
2014-11-28, 91254, 112864, 129571
2014-11-29, 90519, 112388, 129719
2014-11-30, 89653, 111657, 129699
2014-12-01, 89025, 111089, 129446
2014-12-02, 90176, 111405, 129719
2014-12-03, 91143, 111689, 129799
2014-12-04, 91163, 112341, 129835
2014-12-05, 91038, 112875, 129626
2014-12-06, 90795, 112694, 130041
2014-12-07, 89944, 112022, 130011
2014-12-08, 89252, 111442, 129464
2014-12-10, 91245, 111862, 129839
2014-12-11, 91286, 112570, 129993
2014-12-12, 91265, 113142, 130034
2014-12-13, 91148, 113230, 130622
2014-12-14, 90545, 112813, 130700
2014-12-15, 90010, 112265, 130025
2014-12-16, 91138, 112429, 130216
2014-12-17, 92027, 112572, 130325
2014-12-18, 91963, 113167, 130399
2014-12-19, 91883, 113727, 130486
2014-12-20, 91566, 113504, 130902
2014-12-21, 90774, 112933, 130936
2014-12-22, 90058, 112358, 130340
2014-12-23, 90689, 112289, 130243
2014-12-24, 91132, 112151, 130074
2014-12-25, 90401, 112253, 129684
2014-12-26, 89790, 112506, 129571
2014-12-27, 89191, 111966, 129761
2014-12-28, 88812, 111329, 129805
2014-12-29, 88424, 110583, 129258
2014-12-30, 88884, 110288, 128928
2014-12-31, 89247, 110101, 128678
2015-01-01, 88322, 110186, 128220
2015-01-02, 87072, 110103, 127782
2015-01-03, 86239, 109608, 127978
2015-01-04, 85236, 108918, 127997
2015-01-05, 84357, 108268, 127461
2015-01-06, 86134, 108826, 127942
2015-01-07, 87426, 109226, 128246
2015-01-08, 87749, 110193, 128567
2015-01-09, 87774, 110983, 128825
2015-01-10, 87477, 110894, 129333
2015-01-11, 86490, 110345, 129375
2015-01-12, 85422, 109744, 128985
2015-01-13, 86769, 110206, 129366
2015-01-14, 88008, 110666, 129567
2015-01-15, 88107, 111588, 129741
2015-01-16, 88643, 112734, 130269
2015-01-17, 88690, 112887, 130971
2015-01-18, 87768, 112351, 131045
2015-01-19, 86727, 111720, 130516
2015-01-20, 87958, 111986, 130716
2015-01-21, 89323, 112482, 131108
2015-01-22, 89870, 113395, 131407
2015-01-23, 90435, 114249, 131720
2015-01-24, 91041, 114221, 132232
2015-01-25, 90878, 113699, 132299
2015-01-26, 90722, 113226, 131769
2015-01-27, 91959, 113937, 132052
2015-01-28, 93048, 114555, 132147
2015-01-29, 93710, 115390, 132348
2015-01-30, 94267, 116132, 132589
2015-01-31, 94811, 116026, 133129
2015-02-01, 94898, 115302, 133138
2015-02-02, 94754, 114633, 132614
2015-02-03, 96084, 115068, 132996
2015-02-04, 97186, 115446, 133313
2015-02-05, 97190, 116274, 133546
2015-02-06, 97281, 116998, 133781
2015-02-07, 97175, 116959, 134320
2015-02-09, 95669, 115605, 133882
2015-02-10, 96829, 115913, 134292
2015-02-11, 97810, 116020, 134537
2015-02-12, 97842, 116606, 134720
2015-02-13, 97741, 117131, 134933
2015-02-14, 97546, 116918, 135448
2015-02-15, 96319, 116176, 135429
2015-02-16, 95411, 115527, 134917
2015-02-17, 96120, 115457, 134975
2015-02-18, 97060, 115524, 135146
2015-02-19, 97140, 116147, 135262
2015-02-20, 96866, 116673, 135323
2015-02-21, 96635, 116691, 135847
2015-02-22, 95797, 116335, 135944
2015-02-23, 95136, 116293, 135515
2015-02-24, 96216, 116975, 135823
2015-02-25, 97142, 117596, 136099
2015-02-26, 97165, 118260, 136485
2015-02-27, 97021, 118873, 136845
2015-02-28, 96755, 119060, 137274
2015-03-01, 95961, 118830, 137320
2015-03-02, 95229, 118764, 136827
2015-03-03, 96439, 119795, 137098
2015-03-04, 97418, 120425, 137199
2015-03-05, 97495, 121213, 137401
2015-03-06, 97408, 121820, 137516
2015-03-07, 97087, 121541, 137926
2015-03-08, 96194, 120931, 137921
2015-03-09, 95348, 120348, 137440
2015-03-10, 96302, 120514, 137580
2015-03-11, 97241, 120672, 137589
2015-03-12, 97215, 121329, 137635
2015-03-13, 97127, 121983, 137593
2015-03-14, 96898, 121776, 137845
2015-03-15, 96008, 121062, 137706
2015-03-16, 95286, 120437, 137054
2015-03-17, 96596, 120523, 137357
2015-03-18, 97400, 120420, 137354
2015-03-19, 97764, 121046, 137352
2015-03-20, 97819, 121660, 137308
2015-03-21, 97608, 121492, 137597
2015-03-22, 96851, 120755, 137547
2015-03-23, 96141, 120065, 137085
2015-03-24, 97184, 120202, 137476
2015-03-25, 98051, 120335, 138010
2015-03-26, 98019, 120932, 138347
2015-03-27, 97867, 121447, 138696
2015-03-28, 97611, 121236, 139068
2015-03-29, 96751, 120526, 139064
2015-03-30, 95963, 119862, 138829
2015-03-31, 96967, 120069, 139317
2015-04-01, 97774, 120146, 139802
2015-04-02, 97772, 120861, 140526
2015-04-03, 97538, 121377, 140876
2015-04-04, 97061, 120995, 141174
2015-04-05, 96194, 120267, 141119
2015-04-06, 95373, 119575, 140446
2015-04-07, 96171, 119557, 140462
2015-04-08, 97177, 119744, 140674
2015-04-09, 97270, 120388, 140766
2015-04-10, 97238, 121023, 140846
2015-04-11, 96968, 120789, 141235
2015-04-12, 96009, 120024, 141181
2015-04-13, 95271, 119376, 140585
2015-04-14, 96301, 119541, 140702
2015-04-15, 97229, 119685, 140732
2015-04-16, 97101, 120252, 140401
2015-04-17, 96971, 120797, 140231
2015-04-18, 96696, 120823, 140580
2015-04-19, 95757, 120156, 140523
2015-04-20, 95061, 119624, 140024
2015-04-21, 96118, 119851, 140086
2015-04-22, 96896, 119924, 140022
2015-04-23, 96895, 120583, 140045
2015-04-24, 96848, 121119, 140042
2015-04-25, 96635, 120909, 140376
2015-04-26, 95792, 120172, 140306
2015-04-27, 94983, 119462, 139701
2015-04-28, 96048, 119597, 139766
2015-04-29, 96922, 119689, 139770
2015-04-30, 96689, 120160, 139689
2015-05-01, 96458, 120551, 139579
2015-05-02, 96022, 120110, 139807
2015-05-03, 95174, 119325, 139717
2015-05-04, 94681, 118655, 139084
2015-05-05, 95831, 118863, 139233
2015-05-06, 96843, 119045, 139320
2015-05-07, 97002, 119644, 139279
2015-05-08, 96865, 120148, 139202
2015-05-09, 96589, 119922, 139533
2015-05-10, 95716, 119226, 139489
2015-05-11, 95029, 118576, 138868
2015-05-12, 96215, 118762, 139005
2015-05-13, 97149, 118929, 139076
2015-05-14, 97249, 119625, 139135
2015-05-15, 97183, 120171, 139125
2015-05-16, 96934, 119939, 139500
2015-05-17, 96071, 119240, 139460
2015-05-18, 95343, 118576, 139062
2015-05-19, 96387, 118685, 139179
2015-05-20, 97351, 118925, 139384
2015-05-21, 97353, 119601, 139494
2015-05-22, 97522, 120342, 139686
2015-05-23, 97271, 120115, 140046
2015-05-24, 96337, 119424, 139967
2015-05-25, 95522, 118788, 139377
2015-05-26, 95866, 118463, 138999
2015-05-27, 96923, 118754, 139143
2015-05-28, 96837, 119377, 139116
2015-05-29, 96744, 120018, 139178
2015-05-30, 96537, 119728, 139516
2015-05-31, 95657, 119020, 139431
2015-06-01, 95076, 118419, 138738
2015-06-02, 96491, 118942, 139053
2015-06-03, 97463, 119378, 139199
2015-06-04, 97586, 120133, 139324
2015-06-05, 97483, 120713, 139326
2015-06-06, 97205, 120653, 139686
2015-06-07, 96362, 119888, 139591
2015-06-08, 95574, 119169, 138985
2015-06-09, 96710, 119414, 139154
2015-06-10, 97617, 119675, 139235
2015-06-11, 97591, 120320, 139175
2015-06-12, 97509, 120881, 139191
2015-06-13, 97135, 120598, 139470
2015-06-14, 96183, 119932, 139408
2015-06-15, 95406, 119338, 138816
2015-06-16, 96575, 119639, 139028
2015-06-17, 97527, 119854, 139103
2015-06-18, 97495, 120437, 139040
2015-06-19, 97319, 120950, 139072
2015-06-20, 96971, 120706, 139435
2015-06-21, 95944, 120046, 139335
2015-06-22, 95089, 119336, 138674
2015-06-23, 96177, 119494, 138826
2015-06-24, 97112, 119633, 138908
2015-06-25, 97638, 120256, 138950
2015-06-26, 97448, 120774, 138962
2015-06-27, 97213, 120511, 139342
2015-06-28, 96353, 119793, 139304
2015-06-29, 95502, 119109, 138612
2015-06-30, 96497, 119181, 138676
2015-07-01, 97237, 119360, 138702
2015-07-02, 97198, 120026, 138803
2015-07-03, 97055, 120531, 138969
2015-07-04, 96508, 120115, 139177
2015-07-05, 95646, 119317, 139109
2015-07-06, 94836, 118628, 138657
2015-07-07, 95897, 118830, 138745
2015-07-08, 96835, 118974, 138761
2015-07-09, 96806, 119667, 138831
2015-07-10, 96633, 120158, 138839
2015-07-11, 96395, 119909, 139215
2015-07-12, 95504, 119218, 139175
2015-07-13, 94767, 118515, 138595
2015-07-14, 95975, 118763, 138879
2015-07-15, 97050, 119051, 139138
2015-07-16, 96973, 119629, 139117
2015-07-17, 96825, 120167, 139167
2015-07-18, 96474, 119886, 139456
2015-07-19, 95527, 119077, 139329
2015-07-20, 94721, 118306, 138672
2015-07-21, 95787, 118295, 138839
2015-07-22, 96726, 118429, 138840
2015-07-23, 96739, 119140, 138827
2015-07-24, 96665, 119730, 138837
2015-07-25, 96312, 119854, 139172
2015-07-26, 95396, 119100, 139094
2015-07-27, 94486, 118408, 138401
2015-07-28, 95434, 118555, 138487
2015-07-29, 96238, 118528, 138410
2015-07-30, 96107, 119122, 138314
2015-07-31, 95843, 119563, 138380
2015-08-01, 95362, 119279, 138713
2015-08-02, 94413, 118608, 138647
2015-08-03, 93883, 117995, 138076
2015-08-04, 95212, 118334, 138266
2015-08-05, 96286, 118576, 138400
2015-08-06, 96624, 119459, 138659
2015-08-07, 96537, 120085, 138714
2015-08-08, 96265, 119776, 139073
2015-08-09, 95372, 119072, 138999
2015-08-10, 94626, 118465, 138412
2015-08-11, 95762, 118591, 138519
2015-08-12, 96691, 118803, 138590
2015-08-13, 96614, 119386, 138534
2015-08-14, 96482, 119855, 138416
2015-08-15, 96183, 119613, 138789
2015-08-16, 95321, 118883, 138723
2015-08-17, 94617, 118220, 138133
2015-08-18, 95865, 118460, 138255
2015-08-19, 96849, 118653, 138254
2015-08-20, 96975, 119378, 138166
2015-08-21, 96951, 120027, 138220
2015-08-22, 96677, 119807, 138641
2015-08-23, 95755, 119064, 138560
2015-08-24, 94975, 118368, 138269
2015-08-25, 96124, 118558, 138386
2015-08-26, 97040, 118606, 138377
2015-08-27, 96990, 119146, 138332
2015-08-28, 97047, 119754, 138339
2015-08-29, 96827, 119520, 138714
2015-08-30, 95952, 118738, 138591
2015-08-31, 95152, 117971, 137988
2015-09-01, 96298, 118176, 138206
2015-09-02, 97468, 118722, 138441
2015-09-03, 97659, 119606, 138691
2015-09-04, 97666, 120313, 138827
2015-09-05, 97445, 120233, 139242
2015-09-06, 96549, 119504, 139222
2015-09-07, 95759, 118906, 138605
2015-09-08, 96292, 118711, 138374
2015-09-09, 96945, 119054, 138607
2015-09-10, 96977, 119738, 138643
2015-09-11, 96914, 120346, 138762
2015-09-12, 96743, 120143, 139177
2015-09-13, 95935, 119508, 139150
2015-09-14, 95216, 118863, 138596
2015-09-15, 96343, 119055, 138735
2015-09-16, 97349, 119316, 138852
2015-09-17, 97364, 120061, 138970
2015-09-18, 97298, 120751, 139107
2015-09-19, 97128, 120704, 139592
2015-09-20, 96315, 120070, 139598
2015-09-21, 95586, 119468, 139038
2015-09-22, 96804, 119734, 139256
2015-09-23, 97763, 119956, 139370
2015-09-24, 97812, 120696, 139445
2015-09-25, 97721, 121327, 139428
2015-09-26, 97509, 121182, 139791
2015-09-27, 96527, 120604, 139765
2015-09-28, 95653, 119987, 139188
2015-09-29, 96757, 120184, 139257
2015-09-30, 97697, 120321, 139231
2015-10-01, 97564, 120918, 139178
2015-10-02, 97627, 121784, 139663
2015-10-03, 97389, 121600, 140142
2015-10-04, 96514, 120930, 140146
2015-10-05, 95767, 120267, 139636
2015-10-06, 97052, 120585, 139876
2015-10-07, 97996, 120650, 139960
2015-10-08, 98415, 121327, 140065
2015-10-09, 98367, 121472, 140138
2015-10-10, 98149, 121368, 140651
2015-10-11, 97260, 120673, 140596
2015-10-12, 96411, 120026, 139944
2015-10-13, 97382, 120144, 140043
2015-10-14, 98296, 120283, 140056
2015-10-15, 98459, 121059, 140190
2015-10-16, 98359, 121635, 140240
2015-10-17, 98188, 121443, 140683
2015-10-18, 97325, 120725, 140660
2015-10-19, 96562, 120057, 140150
2015-10-20, 97784, 120374, 140433
2015-10-21, 98655, 120474, 140488
2015-10-22, 98621, 121224, 140560
2015-10-23, 98583, 121850, 140631
2015-10-24, 98398, 121717, 141089
2015-10-25, 97570, 121030, 141076
2015-10-26, 96850, 120381, 140519
2015-10-27, 97922, 120480, 140726
2015-10-28, 98882, 120590, 140834
2015-10-29, 98871, 121269, 140889
2015-10-30, 98642, 121765, 140822
2015-10-31, 98284, 121444, 141185
2015-11-01, 97266, 120619, 141115
2015-11-02, 96553, 119956, 140508
2015-11-03, 97644, 120145, 140661
2015-11-04, 98601, 120348, 140760
2015-11-05, 98540, 121019, 140744
2015-11-06, 98489, 121646, 140717
2015-11-07, 98373, 121835, 141172
2015-11-08, 97566, 121134, 140662
2015-11-09, 96892, 120523, 140121
2015-11-10, 98088, 120773, 140375
2015-11-11, 98991, 120863, 140467
2015-11-12, 98856, 121381, 140399
2015-11-13, 98687, 121879, 140345
2015-11-14, 98408, 121651, 140730
2015-11-15, 97593, 120923, 140698
2015-11-16, 96815, 120251, 140079
2015-11-17, 97978, 120516, 140265
2015-11-18, 98895, 120636, 140318
2015-11-19, 98901, 121344, 140358
2015-11-20, 98699, 121829, 140247
2015-11-21, 98397, 121513, 140627
2015-11-22, 97500, 120790, 140589
2015-11-23, 96726, 120113, 139985
2015-11-24, 97588, 120127, 139928
2015-11-25, 98346, 120178, 139869
2015-11-26, 97974, 120552, 139549
2015-11-27, 97465, 120791, 139226
2015-11-28, 96732, 120236, 139342
2015-11-29, 95764, 119543, 139326
2015-11-30, 94942, 118797, 138626
2015-12-01, 96101, 118917, 138696
2015-12-02, 97118, 119219, 138854
2015-12-03, 97148, 119857, 138825
2015-12-04, 97022, 120412, 138842
2015-12-05, 96753, 120093, 139191
2015-12-06, 95839, 119383, 139173
2015-12-07, 95111, 118780, 138880
2015-12-08, 96119, 118992, 138997
2015-12-09, 96858, 119028, 138917
2015-12-10, 96584, 119544, 138785
2015-12-11, 96389, 120077, 138693
2015-12-12, 96206, 119818, 139016
2015-12-13, 95326, 119101, 138950
2015-12-14, 94468, 118393, 138317
2015-12-15, 95303, 118411, 138254
2015-12-16, 96143, 118412, 138185
2015-12-17, 95894, 118903, 138046
2015-12-18, 95530, 119297, 137871
2015-12-19, 94955, 118886, 138139
2015-12-20, 93877, 118126, 138030
2015-12-21, 93048, 117388, 137324
2015-12-22, 93676, 117167, 137077
2015-12-23, 94107, 116894, 136746
2015-12-24, 93580, 117118, 136384
2015-12-25, 92661, 117050, 135827
2015-12-26, 91900, 116377, 135796
2015-12-27, 91358, 115593, 135687
2015-12-28, 90961, 114805, 134979
2016-01-08, 88996, 113564, 132766
2016-01-09, 88709, 113295, 133187
2016-01-10, 87608, 112591, 133186
2016-01-11, 86725, 112008, 132609
2016-01-12, 88106, 112276, 132771
2016-01-13, 89244, 112428, 132820
2016-01-14, 89262, 113069, 132851
2016-01-15, 89155, 113654, 132841
2016-01-16, 88930, 113410, 133266
2016-01-17, 87934, 112640, 133246
2016-01-18, 87079, 111821, 132584
2016-01-19, 88259, 111838, 132658
2016-01-20, 89512, 112112, 132802
2016-01-21, 89874, 112872, 132897
2016-01-22, 90217, 113595, 133016
2016-01-23, 90392, 113491, 133448
2016-01-24, 90203, 112782, 133387
2016-01-25, 90216, 112259, 132780
2016-01-26, 91550, 112867, 132993
2016-01-27, 92581, 113341, 132946
2016-01-28, 93241, 114021, 132882
2016-01-29, 93772, 114660, 132877
2016-01-30, 94162, 114443, 133375
2016-01-31, 94008, 113694, 133323
2016-02-01, 94123, 113003, 132722
2016-02-02, 95406, 113303, 132905
2016-02-03, 96459, 113471, 133027
2016-02-04, 96393, 114180, 133097
2016-02-05, 96319, 114734, 133166
2016-02-06, 96184, 114427, 133503
2016-02-07, 95425, 113727, 133416
2016-02-08, 94740, 113088, 132796
2016-02-09, 95746, 113155, 132898
2016-02-10, 96644, 113334, 133037
2016-02-11, 96647, 114025, 133085
2016-02-12, 96596, 114592, 133053
2016-02-13, 96397, 114420, 133422
2016-02-14, 95579, 113714, 133410
2016-02-15, 94839, 113073, 132781
2016-02-16, 95648, 113115, 132714
2016-02-17, 96588, 113365, 132712
2016-02-18, 96736, 114067, 132688
2016-02-19, 96587, 114705, 132759
2016-02-20, 96416, 114632, 133101
2016-02-21, 95574, 114159, 133064
2016-02-22, 94847, 113760, 132498
2016-02-23, 95855, 114473, 132623
2016-02-24, 96737, 115172, 132809
2016-02-25, 96735, 115821, 133026
2016-02-26, 96719, 116437, 133332
2016-02-27, 96513, 116717, 133775
2016-02-28, 95650, 116456, 133748
2016-02-29, 94878, 116242, 133092
2016-03-01, 95864, 116872, 133121
2016-03-02, 96836, 117734, 133254
2016-03-03, 96844, 118477, 133344
2016-03-04, 96818, 119150, 133387
2016-03-05, 96573, 118887, 133778
2016-03-06, 95740, 118189, 133676
2016-03-07, 94995, 117608, 132980
2016-03-08, 96041, 117776, 133066
2016-03-09, 96822, 117843, 133074
2016-03-10, 96804, 118447, 133008
2016-03-11, 96670, 118907, 132944
2016-03-12, 96324, 118667, 133289
2016-03-13, 95513, 118046, 133241
2016-03-14, 94741, 117445, 132678
2016-03-15, 95876, 117725, 132872
2016-03-16, 96774, 117833, 132935
2016-03-17, 96819, 118382, 132875
2016-03-18, 96615, 118890, 132895
2016-03-19, 96393, 118736, 133241
2016-03-20, 95528, 117958, 133184
2016-03-21, 94801, 117360, 132704
2016-03-22, 95786, 117419, 132943
2016-03-23, 96572, 117459, 133132
2016-03-24, 96477, 118000, 133528
2016-03-25, 96166, 118411, 133892
2016-03-26, 95590, 118054, 134113
2016-03-27, 94776, 117434, 134118
2016-03-28, 93936, 116743, 133873
2016-03-29, 94592, 116614, 134095
2016-03-30, 95400, 116635, 134425
2016-03-31, 95249, 117191, 134826
2016-04-01, 94996, 117638, 135318
2016-04-02, 94763, 117397, 135767
2016-04-03, 94045, 116859, 135905
2016-04-04, 93263, 116215, 135236
2016-04-05, 94346, 116411, 135371
2016-04-06, 95136, 116427, 135344
2016-04-07, 95057, 117032, 135320
2016-04-08, 94904, 117515, 135260
2016-04-09, 94662, 117301, 135605
2016-04-10, 93861, 116705, 135590
2016-04-11, 93152, 116000, 135007
2016-04-12, 94248, 116254, 135229
2016-04-13, 95186, 116402, 135331
2016-04-14, 95194, 117017, 135320
2016-04-15, 95096, 117493, 135244
2016-04-16, 94872, 117345, 135561
2016-04-17, 94049, 116610, 135509
2016-04-18, 93283, 115987, 134991
2016-04-19, 94432, 116193, 135045
2016-04-20, 95248, 116289, 135063
2016-04-21, 95253, 116878, 135004
2016-04-22, 95094, 117357, 134934
2016-04-23, 94817, 117066, 135226
2016-04-24, 94025, 116291, 135155
2016-04-25, 93572, 115602, 134631
2016-04-26, 94550, 115705, 134699
2016-04-27, 95515, 115840, 134705
2016-04-28, 95581, 116299, 134548
2016-04-29, 95410, 116733, 134437
2016-04-30, 95107, 116412, 134746
2016-05-01, 94234, 115650, 134644
2016-05-02, 93432, 114953, 133975
2016-05-03, 94177, 115010, 134002
2016-05-04, 95030, 115161, 134040
2016-05-05, 94939, 115724, 133969
2016-05-06, 94791, 116153, 133886
2016-05-07, 94536, 115900, 134255
2016-05-08, 93735, 115250, 134209
2016-05-09, 93042, 114607, 133616
2016-05-10, 94003, 114734, 133698
2016-05-11, 94810, 114819, 133602
2016-05-12, 94763, 115388, 133593
2016-05-13, 94658, 115883, 133555
2016-05-14, 94434, 115725, 133916
2016-05-15, 93656, 115139, 133889
2016-05-16, 92961, 114575, 133415
2016-05-17, 93982, 114772, 133495
2016-05-18, 94864, 114898, 133546
2016-05-19, 94790, 115507, 133494
2016-05-20, 94713, 116053, 133516
2016-05-21, 94404, 115863, 133868
2016-05-22, 93650, 115173, 133814
2016-05-23, 92921, 114521, 133232
2016-05-24, 93964, 114751, 133285
2016-05-25, 94899, 115125, 133282
2016-05-26, 94780, 115625, 133205
2016-05-27, 94395, 116083, 133107
2016-05-28, 93969, 115925, 133324
2016-05-29, 93025, 115180, 133191
2016-05-30, 92139, 114497, 132478
2016-05-31, 92496, 114136, 132105
2016-06-01, 93402, 114229, 132118
2016-06-02, 93579, 114744, 132166
2016-06-03, 93453, 115260, 132168
2016-06-04, 93155, 114982, 132485
2016-06-05, 92390, 114316, 132404
2016-06-06, 91662, 113705, 131795
2016-06-07, 92697, 113966, 131981
2016-06-08, 93538, 114141, 132023
2016-06-09, 93441, 114697, 132002
2016-06-10, 93296, 115217, 131997
2016-06-11, 92962, 114955, 132297
2016-06-12, 92158, 114271, 132216
2016-06-13, 91428, 113602, 131651
2016-06-14, 92320, 113691, 131735
2016-06-15, 93142, 113811, 131783
2016-06-16, 93028, 114322, 131706
2016-06-17, 92857, 114786, 131651
2016-06-18, 92533, 114446, 131953
2016-06-19, 91626, 113777, 131873
2016-06-20, 90817, 113063, 131294
2016-06-21, 91735, 113161, 131301
2016-06-22, 92512, 113231, 131249
2016-06-23, 92325, 113750, 131190
2016-06-24, 92031, 114194, 131295
2016-06-25, 91691, 113897, 131585
2016-06-26, 90918, 113064, 131564
2016-06-27, 90215, 112356, 131098
2016-06-28, 91154, 112354, 131056
2016-06-29, 91895, 112230, 130917
2016-06-30, 92250, 112729, 130813
2016-07-01, 92042, 113162, 130694
2016-07-02, 91768, 113001, 130876
2016-07-03, 90939, 112244, 130767
2016-07-04, 90202, 111583, 130145
2016-07-05, 90647, 111370, 129905
2016-07-06, 91435, 111429, 129919
2016-07-07, 91358, 112007, 129950
2016-07-08, 91259, 112511, 129989
2016-07-09, 90974, 112214, 130285
2016-07-10, 90140, 111504, 130232
2016-07-11, 89423, 110846, 129632
2016-07-12, 90473, 111085, 129792
2016-07-13, 91354, 111203, 129791
2016-07-14, 91368, 111774, 129815
2016-07-15, 91152, 112169, 129743
2016-07-16, 90888, 111940, 130102
2016-07-17, 90029, 111249, 130006
2016-07-18, 89310, 110594, 129400
2016-07-19, 90331, 110704, 129522
2016-07-20, 91198, 110779, 129436
2016-07-21, 91174, 111319, 129430
2016-07-22, 90939, 111722, 129343
2016-07-23, 90594, 111397, 129658
2016-07-24, 89732, 110639, 129580
2016-07-25, 89023, 109984, 128978
2016-07-26, 90028, 110235, 128989
2016-07-27, 90826, 110275, 128875
2016-07-28, 90762, 110908, 128803
2016-07-29, 90560, 111366, 128600
